feature,p_value,score,gbc,lg,xgb,mean
p220_V,7.077875766750858e-14,67.65937517371127,0.023224518256521588,0.018621459758888712,0.0,0.013948659338470101
p221_F,2.902998910787343e-48,228.41010754142235,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p221_I,2.522610221413931e-16,79.24067230390405,0.0018999170939658356,0.11539433875879146,0.0008648108,0.039386355542907585
p221_STLM,0.05018195998418289,9.478931647311368,0.014382066092297668,0.09374075090435725,0.005294865,0.03780589399797422
p221_V,2.274423815089569e-19,93.58859264650125,1.0,0.10122324987516208,1.0,0.7004077499583875
p222_L,2.887600768543784e-63,298.0263157894726,1.0,0.10122324987516208,1.0,0.7004077499583875
p223_S,7.732218814307622e-53,249.6530363727034,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p223_T,6.268017306351383e-16,77.3738462878838,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p225_G,5.218869273824234e-31,148.09191563067014,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p225_L,1.4949517637806762e-61,290.0789473684199,1.0,0.10122324987516208,1.0,0.7004077499583875
p225_S,4.797169381856929e-73,343.34416012304155,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p226_Q,1.5336460152125075e-21,103.7898936948836,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p226_R,1.3455722314726474e-20,99.3608443439283,0.004332832553696697,0.13079444406588778,0.013154032,0.04942710277614035
p226_S,6.765326091944569e-12,58.24910228920545,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p227_V,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p228_L,1.679048829638492e-38,183.01458712856538,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p228_V,1.761961997163328e-26,126.93387389090658,0.007562232542475289,0.10043315006023709,0.034245603,0.04741366179641779
p228_W,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p229_F,6.181450586468419e-19,91.5457341431985,0.0026949765522737467,0.08548519848392375,0.0017190464,0.029966407140097878
p229_G,1.955976400919248e-46,219.91433806687962,0.07492224009471946,0.12110642387792198,0.074395515,0.09014139299910114
p229_IMDAVWKQ,3.034854413601323e-14,69.40242499899048,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p229_L,1.7033003068935278e-56,266.6247313115447,1.0,0.10122324987516208,1.0,0.7004077499583875
p229_R,1.582620892667282e-25,122.47297297297251,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p229_S,8.785341615089987e-13,62.46705755819982,0.0,0.04958632597686902,0.00021932747,0.016601884482424372
p230_K,3.7273405530833105e-08,40.31390883721318,0.005043986437143288,0.1053043013899744,0.0077190143,0.039355767377579697
p230_T,0.00015577397662584235,22.54927959602882,0.003341151403557337,0.1216729565791933,0.00042520917,0.04181310571920488
p231_L,4.5510883251617004e-88,412.89399532170864,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p231_V,1.0487627924897332e-55,262.96201647842423,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p232_R,2.4394419986435084e-35,168.2860832307026,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p233_E,8.650072675942393e-60,281.9060682282175,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p233_LMKSTDG,2.7256654595707885e-19,93.21887024334954,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p234_V,1.2971371617082744e-50,239.32417796547696,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p236_K,2.9403127883827327e-30,144.58701774574467,1.0,0.10122324987516208,1.0,0.7004077499583875
p237_Q,0.000329845844129856,20.910682516640293,0.0,0.07780857999778731,0.0027220102,0.0268435300823531
p239_K,3.82769323829482e-53,251.07053733519376,1.0,0.10122324987516208,1.0,0.7004077499583875
p239_Q,2.2562776225808455e-06,31.649277131114857,1.0,0.10122324987516208,1.0,0.7004077499583875
p240_E,0.04381960732504347,9.80632410955823,0.0,0.06911345586018804,0.0,0.02303781862006268
p242_E,2.6281285034099677e-32,154.1482189513574,9.965610791154683e-05,0.08407571873125566,0.009467192,0.031214188944452475
p243_T,6.115106117275285e-13,63.214765631615386,0.006704019100755867,0.040961832316645685,0.0054574762,0.017707775888167857
p246_R,1.1477623683783505e-27,132.4805106729549,0.090003193291192,0.14043332193311428,0.016998872,0.08247846246173927
p249_R,1.0753378029039738e-18,90.41405750077088,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p252_T,6.548959095393417e-29,138.29248767384738,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p253_K,1.6986132051792199e-28,136.3585434470592,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p253_R,0.0001589892716784095,22.504790565834284,0.01614224081862071,0.09291764804261048,0.0066753933,0.03857842739395042
p255_V,0.44063672268135234,3.7518005207627625,0.0,0.0,0.0,0.0
p256_L,1.4320955234013186e-09,47.130937628871465,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p256_V,7.359186741674061e-25,119.34839280500479,0.01713255425848704,0.2499648129959098,0.004035118,0.09037749509678966
p257_L,7.071569901272824e-19,91.27078808433218,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p257_M,7.70046966762275e-12,57.98124922611118,0.023224518256521588,0.018621459758888712,0.0,0.013948659338470101
p257_V,3.2378847477916176e-49,232.83497025677727,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p259_V,0.00027379568708772744,21.318452427064052,1.0,0.10122324987516208,1.0,0.7004077499583875
p260_G,4.2418559375169707e-78,366.7472009909669,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p260_I,2.7689646933487215e-48,228.50547682503395,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p260_L,3.3207256168327236e-12,59.72061729193673,0.0006263019771886503,0.07292541181007582,0.0021052554,0.02521898972189156
p260_MASTC,0.01688593229017316,12.063406784715358,0.001288956632703271,0.08364537994885575,0.0016801937,0.028871510094439334
p260_V,1.280346561230244e-06,32.852727994985806,0.0004257787652375872,0.12232577443062025,0.0015835061,0.041445019772075556
p261_G,4.0486780819916985e-16,78.27045089678761,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p261_S,4.513088913806249e-31,148.38643417812196,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p262_Y,7.565610286157448e-52,245.05454758295923,1.0,0.10122324987516208,1.0,0.7004077499583875
p263_L,6.222200362491134e-35,166.3909921673901,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p263_MVFI,0.007505850356701369,13.934870283805232,0.007110685809507324,0.09364387157254653,0.0065938984,0.03578281859548116
p264_I,9.764231932185434e-20,95.31557565667214,0.0033140019518571612,0.042541150394605334,0.0066652116,0.01750678799434519
p264_L,8.929531665859449e-25,118.95507071204594,0.004270690462748133,0.14164142383109465,0.01283587,0.0529159946198163
p264_V,0.00037318708671452063,20.640003869597148,0.001210128924148486,0.09400324673974075,0.0064369324,0.033883436010076866
p265_C,0.0002466600986098185,21.54667331491453,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p266_Y,6.08544810821967e-84,393.79800853484926,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p267_G,9.781362040392203e-45,212.0175223069952,1.0,0.10122324987516208,1.0,0.7004077499583875
p267_L,5.000619656698011e-33,157.5094038620366,0.039383748345652635,0.15905136090070698,0.0044708746,0.06763532793392286
p267_T,4.1526703826360564e-07,35.23699950970688,0.005043986437143288,0.1053043013899744,0.0077190143,0.039355767377579697
p267_V,8.306849238558803e-16,76.79599211492001,0.0014136674467569892,0.07490424631391776,0.004559788,0.02695923389409408
p270_T,1.640546829306369e-41,197.02245938604955,1.0,0.10122324987516208,1.0,0.7004077499583875
p271_F,1.4949517637806762e-61,290.0789473684199,1.0,0.10122324987516208,1.0,0.7004077499583875
p271_G,4.250629559028554e-37,176.47981938981258,0.039383748345652635,0.15905136090070698,0.0044708746,0.06763532793392286
p271_S,2.7046354253226524e-14,69.63944567135195,0.008525946483288046,0.10284442899280698,0.00554654,0.038972305165997125
p271_VIMTCYL,0.352864673982945,4.41401911144812,0.0,0.0,0.0,0.0
p272_L,8.321067285487011e-52,244.86263838208828,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p272_M,5.789036474201651e-23,110.46598991335794,0.030442582810286275,0.08168171664347024,0.27753133,0.12988520842362156
p272_TIYAC,1.080786921846506e-08,42.90896310978363,0.04844370026871506,0.06507668212933779,0.028242987,0.04725445634910922
p272_V,1.0195290217581524e-53,253.73734579124894,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p274_C,3.6561776633397484e-58,274.364178900812,1.0,0.10122324987516208,1.0,0.7004077499583875
p274_F,9.995150691290781e-34,160.76996780062714,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p274_L,1.9718891771636474e-27,131.38174713990787,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p274_M,1.777805191416658e-58,275.81674067651454,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p274_W,2.741265510230516e-26,126.03591270203377,0.090003193291192,0.14043332193311428,0.016998872,0.08247846246173927
p275_W,8.377632705943069e-18,86.2151967172489,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p275_Y,7.678108489219274e-19,91.10259687450184,0.03232941087200726,0.15277371540913373,0.010389688,0.06516427156863569
p276_I,1.007178615037529e-36,174.73482730843708,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p276_M,2.79123490071209e-77,362.9584085263569,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p276_V,1.730693112625515e-31,150.32902307552487,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p277_F,7.071383815336047e-55,259.1158820884416,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p277_STLI,0.00022511679953166955,21.7463452724716,0.00014649259246367016,0.04910499259584476,0.0,0.016417161729436146
p277_V,1.809346715227416e-85,400.864440005646,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p278_CSLYM,9.979814475614207e-05,23.517127342107507,0.00028170212319140374,0.09586379196385805,0.0032318512,0.033125781746087504
p278_F,1.8560810179921357e-17,84.58696274716527,0.0,0.07342477855810275,0.0,0.02447492618603425
p278_N,1.2243840741436104e-70,332.19418726221414,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p278_T,9.693860934332256e-37,174.81219316425288,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p279_N,7.214223157276297e-13,62.87369342776881,0.044949367679861865,0.1536389715697359,0.003872689,0.06748700944737653
p280_P,6.796525598245452e-55,259.1957832952514,1.0,0.10122324987516208,1.0,0.7004077499583875
p280_Q,2.5913210964141184e-55,261.13909577248717,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p280_R,3.098619851071422e-73,344.2233839803144,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p281_G,1.1580261146475862e-28,137.135939865453,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p281_N,6.671851415002427e-57,268.5132536382527,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p282_EVQTDRIPFL,4.7735945693835394e-14,68.47027090676724,0.0017197531954441046,0.05462568168979834,0.0037617686,0.02003573448637918
p282_H,1.458001104353143e-78,368.8946836654644,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p282_S,8.300573758937163e-47,221.6441676029375,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p282_Y,5.573683228431448e-65,305.97368421052516,1.0,0.10122324987516208,1.0,0.7004077499583875
p283_D,2.4491062451418538e-26,126.26487914242269,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p283_E,4.362817146767954e-19,92.25776972678206,0.090003193291192,0.14043332193311428,0.016998872,0.08247846246173927
p283_G,1.9150898990590517e-73,345.19135223422563,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p283_NTLKI,0.0006350053353689732,19.4708525971732,0.001471372800328513,0.1498169609299352,0.04953411,0.06694081407333852
p283_P,1.5443952180820643e-29,141.22318454363702,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p283_S,3.8950304225076705e-17,83.06912412273064,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p284_L,1.7209130645835946e-63,299.06839226470925,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p285_G,1.989070556236816e-55,261.6721438271624,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p285_H,6.796525598245452e-55,259.1957832952514,1.0,0.10122324987516208,1.0,0.7004077499583875
p285_S,2.353214667787523e-14,69.92579345051603,0.008317712674583482,0.059062964113380405,0.0,0.022460225595987964
p285_T,6.590176111224849e-13,63.06038973523981,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p286_L,2.1911619610077452e-80,377.33529756833383,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p286_P,1.460383274219179e-32,155.3385535056411,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p287_L,4.033929656326432e-64,301.9890992246533,1.0,0.10122324987516208,1.0,0.7004077499583875
p287_QMGKA,4.454077644526525e-11,54.34595872329028,0.0006130462009287025,0.06948892989730743,0.005308908,0.025136961347648396
p287_R,2.293784751681373e-87,409.6434204336733,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p287_T,1.6391114906555588e-08,42.03681024605415,0.005043986437143288,0.1053043013899744,0.0077190143,0.039355767377579697
p287_V,4.5468226343728816e-20,96.8759847969446,0.04517817207476305,0.16527625944790383,0.010989526,0.07381465260312937
p288_F,4.1941651823939286e-47,223.02170951466297,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p288_L,2.3085825510292725e-54,256.7312076675328,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p288_M,7.156746072754273e-11,53.36226323276164,0.0,0.016239999185784032,0.0,0.005413333061928011
p288_T,7.983404298896749e-19,91.02290073860843,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p288_V,3.1191414049870565e-29,139.79732295586672,1.0,0.10122324987516208,1.0,0.7004077499583875
p289_M,3.182365797493714e-60,283.92009177965116,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p289_V,4.265482424173349e-80,375.99597704980846,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p290_S,5.865116502074101e-06,29.613874227206175,0.007406827682089005,0.2217647051190029,0.005738814,0.07830344889894135
p290_T,1.6280383945370607e-15,75.41486434220539,0.03232941087200726,0.15277371540913373,0.010389688,0.06516427156863569
p291_L,1.0964164782410443e-29,141.91803467074044,0.004796583723182139,0.06452618932173715,0.008420351,0.02591437466876882
p291_V,4.360147360300077e-12,59.15764594098268,0.001468149960802853,0.05973540960615074,0.010585525,0.023929694880021547
p293_S,1.5491801146889597e-30,145.8862462973586,0.5818805425593977,1.0,0.030305352,0.5373952982071283
p294_F,2.8670921242158468e-08,40.86456130421831,1.0,0.10122324987516208,1.0,0.7004077499583875
p294_VMLI,1.3840455919583948e-09,47.20208783153042,0.0005063875725583151,0.021079932400385228,0.00030980314,0.00729870770590567
p294_Y,6.071922752107226e-60,282.6188681230047,1.0,0.10122324987516208,1.0,0.7004077499583875
p295_LVA,1.4739046398864612e-29,141.31794190312144,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p296_S,3.9214007045189753e-48,227.8034252827875,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p298_S,5.225387436453528e-05,24.91809624410263,0.04713949552702854,0.2156757060619131,0.008252693,0.09035596497637466
p298_T,8.701875396996207e-19,90.8467628886675,0.004287813540141469,0.06896917730304968,0.004048287,0.025768425926789445
p299_S,0.0002726104725538005,21.32794268060811,0.011954669600103511,0.19928006823581487,0.00390926,0.07171466595682652
p300_C,6.0950017056303235e-81,379.90791163944345,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p300_S,1.5278816010601148e-18,89.69596125414074,0.019901354849468124,0.11296994059295312,0.0047500296,0.04587377503066891
p300_T,9.086308207985468e-36,170.2845903678172,1.0,0.10122324987516208,1.0,0.7004077499583875
p301_L,4.900410230347418e-13,63.671613759897475,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p301_V,1.4041118936918907e-37,178.72009127733114,0.07745980190975586,0.229702768726159,0.023698086,0.11028688551831246
p302_Y,0.46668904798949096,3.5741804179202092,0.0,0.0,0.0,0.0
p305_LCFW,0.0020948551914457022,16.820098022009752,0.007860934716634772,0.08673573914296298,0.003260465,0.03261904632186443
p305_M,5.819058231940304e-09,44.20409741258754,0.004947873659058415,0.03070616330636154,0.015431031,0.017028355872945686
p305_V,4.0615903775029117e-16,78.26391978821894,0.008640817320317889,0.09796435036022494,0.025802648,0.04413593845849606
p308_I,2.5589828365838277e-48,228.6645841434146,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p308_S,1.0081918557348671e-19,95.25019620346265,0.030442582810286275,0.08168171664347024,0.27753133,0.12988520842362156
p308_V,8.562438708543731e-24,114.35633467829766,0.03232941087200726,0.15277371540913373,0.010389688,0.06516427156863569
p309_F,1.1736757977869825e-47,225.59152827653378,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p309_L,8.01524528092054e-15,72.14049130077171,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p309_M,5.105851740489678e-27,129.449775787401,0.0026949765522737467,0.08548519848392375,0.0017190464,0.029966407140097878
p309_VIY,0.0513835186464268,9.421592546367771,0.02234446894559424,0.14431324853890168,0.07636158,0.08100643305588494
p310_M,0.057609024889462554,9.143585869928359,0.0006040964063949554,0.13776339079958896,0.00070405204,0.04635717974971043
p312_R,3.3848288968320454e-64,302.34229691620993,1.0,0.10122324987516208,1.0,0.7004077499583875
p316_GTRLQVE,0.03797167728345295,10.150231558283215,0.0005831748489054192,0.1359321085985892,0.011717993,0.04941109209408048
p316_H,4.603450785585569e-21,101.54875223432222,0.090003193291192,0.14043332193311428,0.016998872,0.08247846246173927
p316_N,2.8193540215859162e-42,200.58010868722755,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p316_S,1.0594299332442064e-34,165.31377187935252,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p318_M,5.087690891192181e-36,171.458055825082,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p319_L,6.704913678479544e-14,67.77083925122528,0.00044453387480315737,0.14907222841999715,0.0022007667,0.05057250966472964
p319_M,3.444790003601717e-49,232.71002045417032,0.17161578012154158,0.1324486329504209,0.033520073,0.11252816192351854
p319_V,1.6107030952604353e-19,94.29339709599958,0.0026949765522737467,0.08548519848392375,0.0017190464,0.029966407140097878
p320_E,8.529159004839564e-77,360.7120469527132,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p320_K,9.837700939072487e-45,212.00592735473572,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p320_Q,5.257067521169826e-62,292.1835180055391,1.0,0.10122324987516208,1.0,0.7004077499583875
p320_T,2.449980238216584e-58,275.17068351399695,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p321_L,6.6427078127135e-35,166.25862726889983,1.0,0.10122324987516208,1.0,0.7004077499583875
p321_M,2.448308721345744e-38,182.25198639367065,3.1942340266348064e-05,0.08715578826109736,0.013273123,0.03348695110726136
p321_T,2.5723881645070417e-18,88.63068524799316,0.03882288674307934,0.15675035200597487,0.011052545,0.06887526130303646
p322_I,1.3102612262276016e-07,37.67066803588143,8.510286211328194e-05,0.1126551282306767,0.0006799107,0.037806713933203936
p322_L,8.22834013620654e-36,170.4852876019831,0.0,0.1036887355788106,0.017685387,0.04045804095412474
p322_V,1.6556042700923375e-53,252.76003752167964,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p323_F,9.960844712893844e-12,57.4486499411349,0.0005505174378108713,0.13378842885988912,0.0,0.044779648765899994
p323_G,3.917355801709082e-07,35.36027935034262,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p323_GAP,5.952345724082242e-36,171.1404680097474,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p324_FGNI,1.465370892664571e-13,66.16042967046621,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p324_M,3.917355801709082e-07,35.36027935034262,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p325_KSQN,1.2248562960349567e-25,122.99384218012982,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p325_R,1.4506377914152835e-22,108.59519641098552,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p326_NGVDPTHEA,2.700155916537497e-22,107.32956438832842,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p326_R,6.791078314137971e-10,48.685466445792706,0.0004829859942099691,0.12427322354467035,0.00044427128,0.04173349360682491
p327_N,3.348484928185056e-49,232.76721770623067,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p327_SEVRHA,6.915172382638617e-12,58.20378244689867,0.09376825715313108,0.03681761504870037,0.6357338,0.2554398851489727
p328_K,6.777708492571755e-52,245.2762897685866,1.0,0.10122324987516208,1.0,0.7004077499583875
p328_P,2.6491151289038418e-06,31.307862365986278,1.0,0.10122324987516208,1.0,0.7004077499583875
p329_L,2.5755293280766724e-22,107.42583357772962,0.0002679482470551396,0.07865074161024943,0.01166261,0.03019376657750225
p329_M,3.0802317579456658e-37,177.131230173343,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p329_V,4.744104333355862e-55,259.9203413940246,1.0,0.10122324987516208,1.0,0.7004077499583875
p330_D,1.5731949129091476e-52,248.22102752907608,1.0,0.10122324987516208,1.0,0.7004077499583875
p330_E,1.415320541771301e-16,80.4255064068108,0.090003193291192,0.14043332193311428,0.016998872,0.08247846246173927
p330_G,9.130327253692523e-26,123.59098840527443,0.0010173897472541714,0.14103205512896932,0.0070529566,0.04970080049695561
p330_INQ,2.070340191616873e-15,74.92140081741964,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p330_S,9.691194815192998e-24,114.10433307801688,0.030442582810286275,0.08168171664347024,0.27753133,0.12988520842362156
p330_T,2.0825197010253512e-32,154.61963479497746,0.24788299802929234,0.12065819221273179,0.059111707,0.14255096571818057
p331_E,3.096684674466109e-20,97.65997345287202,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p331_GAP,3.4156005110498835e-51,242.0151390159573,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p331_MLGSI,3.984047786015537e-07,35.32460583877708,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p332_E,1.8513803714808113e-07,36.942190424866936,0.0005097253113787652,0.14106030526514782,0.008494983,0.05002167133458438
p332_G,1.748593699853853e-32,154.97368421052573,1.0,0.10122324987516208,1.0,0.7004077499583875
p332_S,6.256118120801077e-22,105.61749644381182,1.0,0.10122324987516208,1.0,0.7004077499583875
p332_V,1.1579363643766256e-09,47.573886906445736,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p333_E,9.066740198619862e-19,90.76280508757107,0.0004105976659952229,0.0677081913035687,0.0042612604,0.024126683118706766
p333_S,1.665988396853511e-33,159.73540805106416,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p334_E,1.1995778235098523e-15,76.04180844396245,0.006953711784021302,0.15345457755960956,0.011582039,0.05733010954675263
p334_S,9.712511444239014e-13,62.259961786782796,0.030442582810286275,0.08168171664347024,0.27753133,0.12988520842362156
p334_V,4.054253129768168e-06,30.401610010096924,0.005043986437143288,0.1053043013899744,0.0077190143,0.039355767377579697
p335_E,5.8454442634185096e-09,44.194639646628104,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p335_G,5.697911258925303e-14,68.1059029140388,0.016429813624777526,0.13688491702414426,0.0029676722,0.0520941342795398
p335_L,5.519853708427145e-40,189.9179461969702,1.0,0.10122324987516208,1.0,0.7004077499583875
p335_MTRID,2.132396611015414e-06,31.7693403209132,5.223889320269896e-05,0.05774441290106537,0.0061660786,0.02132091013673391
p335_S,5.853093021951151e-15,72.7865952647198,0.006324733225864508,0.1237422397508627,0.0034987505,0.04452190782756538
p335_V,9.850474274060254e-12,57.471710142785184,0.007141756204862348,0.09054016648879842,0.0023102644,0.03333072902787424
p336_S,2.6185560468574367e-08,41.05476696046387,0.00925026094661667,0.08050166350954237,0.0011598098,0.030303911406257007
p336_T,3.3319127427308575e-09,45.36908379054876,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p337_S,0.0001568121021019237,22.53481656771236,0.002422579662985048,0.08261601954280907,0.014931837,0.033323478767534824
p337_T,4.951950492968524e-09,44.54135686123316,0.006037333122415819,0.06253054700792843,0.024991902,0.031186593907254808
p338_S,8.962690659998843e-35,165.6523056419569,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p338_T,2.2318887304958716e-17,84.20946230429506,0.004814955663656492,0.06724302255308905,0.00408574,0.025381239430420293
p338_V,9.84497604147175e-19,90.59447557738591,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p339_GAP,0.005562339933698689,14.618172051656979,0.0032094245203307037,0.03981002644479574,0.00092789513,0.014649115366014785
p339_S,1.9175641043097497e-06,31.995044938829114,0.003481976125019969,0.1343580958030992,0.00063519296,0.046158421630160845
p339_T,2.7672168244984295e-28,135.36811532037953,0.013670693163550804,0.037360282016993776,0.0020514457,0.01769414027868977
p340_GAP,4.2249371161280144e-21,101.72373268701725,0.030651642161203883,0.19659900418046647,0.001974919,0.0764085218180232
p340_Q,1.6113570932686736e-11,56.452865634360855,0.005043986437143288,0.1053043013899744,0.0077190143,0.039355767377579697
p340_T,4.8248439132931855e-12,58.948241096087486,0.003957320640800918,0.02032225506715155,0.0,0.008093191902650822
p340_V,9.951184042245642e-20,95.2768483111712,0.0026949765522737467,0.08548519848392375,0.0017190464,0.029966407140097878
p341_S,3.708894276569217e-39,186.06747694201877,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
p341_TAGN,8.580631958485713e-11,52.98570919064935,0.020186435400810557,0.16168304540434955,0.008685661,0.06351838045122275
p342_K,6.077517122834976e-10,48.916592723824124,0.0011236218836099961,0.09481770570731897,0.5279539,0.20796508344649822
p342_R,9.516798523517155e-12,57.54302933179662,0.004165068487215859,0.04979372058496032,0.0052515324,0.0197367738308974
p342_V,1.4459063619523556e-30,146.0261159227176,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p344_Q,1.3375260381077971e-27,132.16987070372707,0.7275042282039994,0.09508512652692436,0.520508,0.44769911534828605
p345_TEQPISN,0.010356628429478912,13.196031301852027,0.0,0.024541907367363294,0.0,0.008180635789121099
p345_V,0.005716842129512481,14.55586372713363,0.0003775591639576965,0.045742850433799345,0.006899845,0.017673418150942383
p347_S,0.0008019196958586825,18.955513368159924,4.654879033317765e-05,0.0597134396163786,0.00036145654,0.020040481647489453
p347_T,6.750505781015199e-14,67.75688564708467,4.654879033317765e-05,0.0597134396163786,0.00036145654,0.020040481647489453
p348_GAP,9.325770964311112e-33,156.24707363562536,0.010939188223138024,0.14129094116115584,0.015667733,0.05596595406310251
