feature,p_value,score,xgb,lg,gbc,mean
p167_PLITC,1.8605338784966122e-07,58.85548481989221,0.0022638522,0.10050627047502148,0.007335723205675161,0.03670194861432776
p167_S,3.361969417020702e-17,111.13989055593485,0.005813334,0.20700570282784353,0.05757304531058334,0.09013069409187606
p167_V,7.804067800095426e-37,209.0326556512687,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p168_C,1.856453699716962e-48,265.40128155274977,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p168_V,4.4517836713982224e-89,458.9985790083407,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p168_W,4.3330066610523025e-86,444.8634900528642,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p169_GCV,6.853111351242181e-16,104.37143489092482,0.010097262,0.08106279114974359,9.889196438060616e-06,0.030389980931914733
p169_S,4.2429553093926025e-42,234.65161954702998,0.0204158,0.21405563219141507,0.06890725355818916,0.1011262284806258
p169_T,7.717151638749264e-66,348.69817502689773,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p170_GTFMSC,4.0556714722490244e-08,62.617886397015006,0.009091492,0.24086191662108875,0.055343009425674494,0.1017654726192469
p170_I,2.8681183303096714e-59,317.31686358587643,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p170_L,1.2227652502770008e-10,76.56038932338723,0.024386121,0.1512071384675718,0.011888664650372752,0.06249397469268698
p170_V,3.4486189713953497e-10,74.1074147947384,0.009291406,0.27586038780081246,0.1014799555469769,0.12887724971244782
p171_L,3.2623772771894707e-10,74.23911923714076,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p171_P,0.2064140297511839,18.00805917885608,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p173_F,3.688321144097663e-86,445.19455687066824,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p173_I,2.723984307599038e-66,350.8544175300875,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p173_L,2.7427281592867264e-46,254.9312100491748,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p174_L,1.6891842264172624e-09,70.31955701024309,0.02557478,0.18864761004206998,0.13961176926395272,0.11794471948133056
p174_V,8.603832416918837e-47,257.36287300810864,0.023571888,0.19577675803770045,0.13666472081514022,0.11867112227923753
p177_S,0.7288487198489307,10.446716647775286,0.0,0.0,0.0,0.0
p179_Y,0.06820590012677666,22.538501312585783,0.39209837,0.062301442076726304,0.4929398815257756,0.31577989693890157
p180_MLDATG,2.9873005291626467e-06,51.84480312339894,0.002334924,0.23335900572304538,0.05348515616837258,0.09639302861350353
p180_V,1.1782490678217607e-15,103.14919639919516,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p180_W,2.723984307599038e-66,350.8544175300875,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p182_H,5.646137323422701e-61,325.4752567193708,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p184_L,6.1767041067575165e-43,238.70969646294802,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p184_M,5.095774999171357e-61,325.6881746303941,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p184_N,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p185_L,5.5174423969803644e-08,61.86182704987352,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p185_M,1.0632962842590492e-37,213.25692262228023,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p185_Q,2.3363833782973032e-17,111.95358783859092,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p186_T,1.6523771573165645e-63,337.57854350464544,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p186_VISG,1.662768717184778e-08,64.79710076919233,0.007150861,0.10473048437629062,0.037478762278362415,0.049786702541210086
p187_S,0.3710907545137524,15.103878328981892,0.0,0.0,0.0,0.0
p187_TWGVQ,6.392659539904293e-05,43.79270735447141,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p189_S,7.313369656757625e-09,66.79108535509428,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p190_P,2.1210233643662802e-27,162.60681869063285,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p190_T,6.999598777896242e-41,228.74190716819095,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p190_V,1.3768500955530024e-27,163.5387115532274,0.009250477,0.1786024134959326,0.07356224303819489,0.08713837783016498
p192_W,3.186566455884162e-74,388.6014884337601,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p192_Y,4.74018427896803e-41,229.56412885511554,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p193_L,6.827361634063721e-19,119.8189635411616,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p193_Y,1.8361425412503672e-17,112.49192630074664,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p194_S,1.9231381780707992e-59,318.1474252282791,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p194_T,1.3895464534963592e-13,92.3057579070498,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p195_L,7.304379126721739e-28,164.90509917728235,0.0063113146,0.1375122700765342,0.0015812884034087041,0.04846829104203251
p195_P,2.992174096937595e-24,146.90078532957054,0.001698974,0.16434559978836183,0.030453354054510644,0.06549930929905974
p195_R,7.80760659695235e-32,184.52533344046657,0.029364023,0.1299839603742775,0.16521360353425243,0.10818719575538656
p195_T,4.0357704754402435e-47,258.95008375546763,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p195_V,1.0050084077267733e-44,247.3704746046267,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p196_G,1.710129645959166e-38,217.12534752647514,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p196_H,2.304636289347082e-21,132.37717782258125,0.001698974,0.16434559978836183,0.030453354054510644,0.06549930929905974
p196_K,4.398156133592259e-17,110.53875252458268,0.0011957231,0.1189812794068092,0.06507211956103245,0.06174970734744334
p196_N,1.3957919465720637e-23,143.5476363898511,0.0016707937,0.16092781219356522,0.019948361307488702,0.06084898908255066
p196_S,2.117186206084246e-54,293.9879656113629,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p197_E,5.1103948377880896e-33,190.3467231879266,0.068299696,0.11340409023732062,0.37853764331670264,0.18674714313448063
p197_K,1.9643736039969063e-27,162.7723189840694,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p197_N,6.050791639875035e-46,253.27096915186496,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p197_P,9.870973032039556e-32,184.0240603936251,0.0063113146,0.1375122700765342,0.0015812884034087041,0.04846829104203251
p197_S,2.6793941248758026e-53,288.6953247702047,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p197_T,7.787054117838511e-89,457.85033984365003,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p198_E,1.8192028834224646e-25,152.9809875242147,0.007549269,0.1595434576171103,0.012236974837307115,0.05977656719309432
p198_G,2.7645886915636795e-27,162.035114425264,0.029364023,0.1299839603742775,0.16521360353425243,0.10818719575538656
p198_K,4.611938244294759e-67,354.53084472644815,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p198_Y,8.946994937856179e-50,271.7477214084284,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p199_ISQAEM,2.435861424245098e-07,58.18436131698381,0.011455399,0.1890846681042252,0.05273175710817582,0.0844239413988848
p199_P,3.465396078360358e-67,355.12237719737846,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p199_T,8.30990085804874e-22,134.61528868300843,0.001698974,0.16434559978836183,0.030453354054510644,0.06549930929905974
p199_V,5.748291594828963e-16,104.76755468439103,0.007235578,0.17352013524662843,0.06122178890553875,0.08065916731594057
p199_W,6.71665474142475e-23,140.11966359734973,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p199_Y,3.06522458867318e-50,273.9878888211933,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p200_G,5.7650870944332e-65,344.53290088743233,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p200_H,6.731854467448133e-10,72.51727374099205,0.020688338,0.0754119163992514,0.02310152230631555,0.03973392563692842
p200_K,2.736362678916784e-51,279.03755997294485,0.063313946,0.09233277097259199,0.49480455923009115,0.21681709211019154
p200_N,1.6026058672231955e-37,212.38788551410755,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p200_R,1.8341051754581464e-44,246.10638936696972,0.39209837,0.062301442076726304,0.4929398815257756,0.31577989693890157
p201_S,2.7891347781824414e-69,365.09744271094326,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p201_T,9.164418486762829e-07,54.856200117868106,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p201_V,2.723984307599038e-66,350.8544175300875,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p202_KIMHLTDNV,0.0003595634627124544,39.04010526925961,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p202_Q,6.791879341806176e-67,353.729694953729,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p202_R,8.581534590852798e-25,149.6153241696528,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p203_TLVHAI,9.776996331806927e-08,60.45104045014107,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p203_Y,4.1926478493655105e-82,425.99090843251037,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p204_Y,9.946319735903058e-20,124.08397798028003,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p205_M,9.620097836207956e-59,314.8015874116893,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p205_T,5.415588531786452e-98,501.1018369571548,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p205_V,2.3781491512117388e-43,240.71830460845385,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p206_L,3.339768094219845e-07,57.39592014830407,0.007590642,0.14728103082580113,0.0024981986022080136,0.05245662387564313
p206_M,1.8993932046306478e-24,147.88902129225377,0.014514188,0.22643348364121693,0.12938725405758475,0.12344497532699782
p206_VFQYAGH,6.312979680225993e-06,49.913652320787364,0.00092193414,0.19548713042819316,0.02457433566047647,0.07366113341108035
p206_W,1.033580502084907e-90,466.72370433142373,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p207_CTSLI,1.9189898481013476e-10,75.49590431846838,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p207_F,5.687575051609605e-87,449.03613602047403,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p207_V,7.1527723080646775e-68,358.3873963161666,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p207_Y,1.4973527724109212e-65,347.32544232006245,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p208_L,4.220058213533902e-51,278.13242049263107,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p208_M,7.827823953478074e-66,348.6686877264709,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p208_Y,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p209_F,3.5500027820306395e-16,105.85257013022296,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p209_M,1.4763791623263737e-65,347.354658030328,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p210_I,2.545682988589162e-21,132.1587246334248,0.0044415668,0.17048486820973544,0.034381042097100904,0.06976915902404825
p210_TSLGFA,2.746453809733847e-26,157.07494232181074,0.013329417,0.23031735441936432,0.11971919147719207,0.12112198778044066
p210_V,1.7062446742857172e-21,133.0371576940499,0.004698934,0.22984131261640708,0.026934015629642948,0.08715808742652104
p211_F,2.8699819347565246e-57,307.7398874139782,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p211_T,8.654835852813614e-50,271.81716322024283,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p211_V,1.785724909236205e-42,236.47453835427177,0.008765363,0.12432074525181701,0.015644557822709005,0.049576888736323266
p211_WSLIAY,3.483688778988563e-05,45.421776786289364,0.019636875,0.15837448187023645,0.009842033744048996,0.06261779687758763
p212_H,5.299747768521751e-65,344.707258180344,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p212_SVYWF,2.1591420335318966e-08,64.16027722711833,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p213_F,4.733906825338478e-17,110.37407950204503,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p213_Y,1.5621674355633339e-24,148.31387536023834,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p214_C,1.923010606568618e-18,117.51954796863247,0.004132094,0.04358191021369495,0.004026445468199803,0.017246816514531287
p214_F,2.463735248855577e-52,284.0653615860632,0.0038205306,0.23515868211738886,0.23222178121296744,0.15706699797830914
p214_I,1.7065577584507218e-17,112.65539683177037,0.0153877735,0.17776648011478138,0.00725046754022184,0.0668015737229324
p214_SMLGYW,2.5644159344790527e-09,69.31795039251742,0.004143593,0.1546557060983561,0.01573250197701677,0.05817726699230025
p214_T,1.333037293065227e-13,92.40085817942706,0.0043024146,0.22411598035517447,0.05084944646005966,0.09308928047168007
p214_V,2.0418871048647593e-06,52.81937330633935,0.0031122053,0.122484192008,0.060298740770896746,0.06196504602770072
p215_L,4.437812344289622e-18,115.65902549203659,0.016000489,0.14120512089748824,0.05704963665912532,0.07141841544320063
p215_TFMGA,3.906571264785019e-11,79.24417641115394,0.0089702,0.22349790033065392,0.049890656173272485,0.09411958552935874
p215_V,5.3969392783474746e-39,219.564788779592,0.00935364,0.2503277349526634,0.331010273412726,0.196897215974449
p217_L,0.0002180770196521531,40.43609285448154,0.010983873,0.11184495598029656,0.02008790145163824,0.04763891019687604
p217_M,7.537968667426785e-05,43.34708345231164,0.030419817,0.08722356551879014,0.006490629966566731,0.04137800422656649
p217_V,2.6822788191271312e-24,147.1385831408596,0.004132094,0.04358191021369495,0.004026445468199803,0.017246816514531287
p218_F,2.5877411848611477e-18,116.85939690608896,0.0020226592,0.12361654356609404,0.0040346243876915175,0.043224609042340274
p218_I,5.932455729287264e-33,190.02854448114795,0.00507435,0.1805445065119022,0.1735953280600129,0.11973806157841856
p218_LGMC,5.0787945554473396e-17,110.21663745275,0.0029385681,0.2263033291217176,0.06055959164527874,0.09660049629780221
p218_S,5.2998911635538365e-56,301.67053359188526,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p218_T,8.621692008367616e-17,109.03097772613863,0.0040359288,0.17892188612160692,0.04983027539249724,0.0775960300887925
p218_V,4.595404724904053e-06,50.73569412282006,0.006966467,0.15002166468274886,0.04889654774269686,0.06862822648029698
p219_I,5.146198236855914e-12,83.97521548078237,0.0026054555,0.17498325595575268,0.015574885859736199,0.06438786575912613
p219_L,6.456793093930838e-46,253.1346751300137,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p219_T,1.513707479768018e-39,222.2519292668778,0.027703015,0.12387500112692769,0.087847746805693,0.0798085876887864
p219_V,1.1901059301959798e-42,237.32900692978512,0.06743926,0.20115972623239686,0.26755647186943987,0.17871848540014634
p220_V,1.1021737218071126e-13,92.8363007296692,0.00029295948,0.10430180808085601,0.050110063736298116,0.051568277098224584
p221_F,1.075754493587996e-58,314.5692806739172,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p221_I,8.73295969902542e-30,174.42323082221822,0.004021216,0.20087856564128972,0.01852810533000562,0.07447596238506539
p221_SMTL,4.50897786719175e-05,44.73179545483378,0.018232215,0.16899159854902684,0.03129550418037097,0.07283977264176401
p221_V,6.896158741585575e-27,160.0618544743076,0.0034501695,0.09402234246501713,0.005525936947663949,0.03433281629117635
p222_L,8.024930453086567e-64,339.07582268721166,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p222_Y,4.0216179598444196e-27,161.22625771704867,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p223_F,4.736793881110908e-11,78.79203007730386,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p223_S,1.5090411800800399e-44,246.51635963396484,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p223_T,8.429626967010644e-26,154.64770102839597,0.004132094,0.04358191021369495,0.004026445468199803,0.017246816514531287
p225_G,3.765030155349816e-46,254.2665300782268,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p225_L,2.547349094155713e-61,327.1274736481371,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p225_S,3.566771661624672e-73,383.61678034076004,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p226_KLNAYHG,1.154404034088224e-06,54.27132124986138,0.0006780893,0.11469801637497622,0.03201185356693882,0.04912931973820386
p226_Q,2.943952355661378e-26,156.92473003306452,0.05351343,0.20344643535237406,0.01169580389666646,0.08955188976933222
p226_R,1.0465717607547038e-32,188.81732460503036,0.0038071054,0.1548472142229474,0.05142366140757263,0.07002599366244913
p226_S,5.00940116048961e-27,160.75211239258698,0.004132094,0.04358191021369495,0.004026445468199803,0.017246816514531287
p227_L,2.9046183184830337e-14,95.88185725359106,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p227_V,2.723984307599038e-66,350.8544175300875,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p228_I,1.2700579526715573e-15,102.97982298969512,0.0034302732,0.13376446279911444,0.005264476529971732,0.04748640416003711
p228_L,1.4963495442949071e-40,227.13875354593185,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p228_V,4.723029417264559e-29,170.79841792370257,0.054182585,0.16315107693771072,0.1247924142492201,0.11404202550524939
p228_W,2.723984307599038e-66,350.8544175300875,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p229_F,1.2669391470601243e-21,133.69038107034459,0.001698974,0.16434559978836183,0.030453354054510644,0.06549930929905974
p229_G,2.3634598631036238e-52,284.1521027861329,0.06399366,0.11649358167755071,0.370166869127314,0.18355137113353784
p229_IMDAVWK,2.2833765705171594e-20,127.33187804181449,0.00039588954,0.1141382580841421,0.000494000228477477,0.038342715950708005
p229_L,3.745470244505423e-43,239.76252490726793,0.016741227,0.13376446098338549,0.00039001685931588557,0.050298568400427006
p229_Q,7.905313072122213e-37,209.00532207236597,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p229_R,7.814329925399168e-37,209.0298690541684,0.39209837,0.062301442076726304,0.4929398815257756,0.31577989693890157
p229_S,2.796016639834683e-08,63.52882137440257,0.02676213,0.09155205343365509,0.0044873877432527205,0.0409338569719449
p230_K,1.106473402530073e-07,60.14496522128695,0.020688338,0.0754119163992514,0.02310152230631555,0.03973392563692842
p230_T,1.8645903078429672e-18,117.58812192985373,0.0025590777,0.15453338446052622,0.0038796983530997252,0.0536573868355918
p231_L,6.16366311863321e-88,453.6013689806362,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p231_V,2.446716806445777e-43,240.65849945449307,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p232_K,3.9945785147553633e-44,244.47025768744902,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p232_R,1.6128764963742886e-37,212.37435179062942,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p233_E,5.007333572368761e-73,382.91648575318686,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p233_LMWDKSTNHRGV,1.594588840729922e-17,112.80694684967011,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p234_H,1.0691053441287802e-25,154.13292623445435,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p234_V,3.5571892399753183e-57,307.2932448075127,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p235_E,1.0691053441287802e-25,154.13292623445435,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p236_K,3.137900012965626e-47,259.47759694923695,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p236_RVQMS,2.0480308215382706e-11,80.75630928691703,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p237_Q,0.05748563408001542,23.174706919856703,0.0062551564,0.11076754026161004,0.0,0.03900756554072555
p238_M,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p238_Q,0.1540102652666232,19.294178810685374,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p239_K,2.8978103584876885e-44,245.14501941662843,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p239_Q,3.959494253382171e-18,115.91294541112461,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p239_R,5.429117912709189e-27,160.57838597391373,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p240_E,0.007570798970448532,30.025347118664556,0.0017830716,0.08127932249262307,0.0009163880596664738,0.027992927367920497
p240_QAT,2.4800352889940126e-08,63.82194772304007,0.03040085,0.06479800223314441,0.0007878210054618545,0.03199555770579809
p241_E,6.907965107142063e-23,140.05831839614274,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p241_S,0.13722981261254968,19.78005142357591,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p242_DGQTN,0.0012442974807690414,35.48784840299574,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p242_E,1.2598441327385075e-24,148.78126867907358,0.0025882593,0.10353020864582038,0.012517908204297212,0.03954545871305292
p243_S,2.09011892961096e-18,117.33430463252895,0.042157855,0.15063504902239658,0.002569892093740325,0.06512093200033327
p243_T,3.879419381041501e-22,136.28436995647604,0.042157855,0.15063504902239658,0.002569892093740325,0.06512093200033327
p244_N,1.0808583021917161e-25,154.1092406981021,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p244_T,0.18875026523320024,18.409761759224146,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p245_Q,0.15752330993532798,19.197928923887872,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p245_T,7.393246314523096e-39,218.899233321076,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p246_R,1.233573756040088e-35,203.17408800613487,0.029364023,0.1299839603742775,0.16521360353425243,0.10818719575538656
p246_S,1.0691053441287802e-25,154.13292623445435,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p247_VTN,1.716051602628099e-11,81.16960435305836,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p249_IGVL,9.822686261609445e-09,66.07637568504033,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p249_K,2.3058039639171517e-19,122.22428237552586,0.017889982,0.15822565360086158,0.00045131961263052193,0.0588556517676308
p249_R,4.7876192683545246e-21,130.7708146302298,0.017889982,0.15822565360086158,0.00045131961263052193,0.0588556517676308
p250_K,9.242404418230252e-34,193.99200966129547,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p250_RQD,5.983800163282148e-09,67.27633735481072,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p251_L,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p251_V,0.13992412919728678,19.698890505926933,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p252_S,5.93238658712608e-73,382.5665260141666,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p252_T,5.756203432443336e-31,180.2518437713501,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p253_K,8.639533839469523e-28,164.54333135673676,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p253_R,4.666987191528354e-05,44.63942024715404,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p254_V,5.6028369990036764e-24,145.53583644505997,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p255_C,5.2479965640316595e-33,190.29004948144166,0.004132094,0.04358191021369495,0.004026445468199803,0.017246816514531287
p255_V,0.0007933566216303528,36.79128607580109,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p256_I,1.904039979902647e-30,177.6894709100882,0.007896104,0.2500174235965984,0.03232911299697437,0.09674754682992448
p256_L,9.932578219330194e-27,159.27368758459653,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p256_V,2.8902847703720434e-21,131.879873876084,0.010690503,0.232813368109517,0.050642202101950494,0.09804869101128888
p257_L,3.525299097140857e-30,176.36904802064768,0.004132094,0.04358191021369495,0.004026445468199803,0.017246816514531287
p257_M,4.773766868748047e-18,115.49651721055247,0.025573563,0.14317781121278111,0.012881540082681107,0.060544304708716266
p257_TFA,3.598449292756937e-08,62.91116163731569,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p257_V,2.4928541122019084e-46,255.13161295890959,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p258_M,0.13220408812351564,19.934999737826608,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p258_T,3.243454244733735e-32,186.40233345451668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p259_I,7.975338967468101e-94,481.42837779193144,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p259_V,5.111783661876729e-12,83.9908043404873,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p260_G,7.031236286156676e-80,415.4472159159667,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p260_I,9.322907072213441e-60,319.65180816833197,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p260_L,5.489353893349694e-42,234.1089812913954,0.19847697,0.18329153650257277,0.7428623737297719,0.37487696014270505
p260_MATC,0.015301539640677172,27.761377379910588,0.0012184354,0.13370091051131114,0.01798488954343026,0.0509680784697574
p260_S,5.250657009450561e-35,200.09590588761247,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p260_V,2.391957540396795e-07,58.229722564828876,0.06282588,0.16403874287626843,0.036687681095085196,0.08785076830536083
p261_G,1.0130354391561014e-35,203.59244812439655,0.052191492,0.08329931790079889,0.00030753800607915047,0.04526611602565783
p261_L,7.788077292906416e-21,129.70070082406642,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p261_S,8.460394265559808e-40,223.48099409707254,0.06531572,0.20571832760471784,0.012830626716018938,0.09462155924664208
p262_W,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p262_Y,1.1806111649228436e-39,222.77704378636435,0.27153146,0.0902016445140546,0.603120734903689,0.3216179473623721
p263_F,1.7011860872940048e-34,197.59547147068668,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p263_L,7.518632807198375e-50,272.1115207516602,0.031918373,0.19773903891568462,0.2388063223995357,0.15615457809137295
p263_V,6.489112874139683e-09,67.08036102783213,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p264_I,4.6994405273609255e-24,145.918554106339,0.0028063692,0.16252331892364796,0.04285025869279755,0.06939331561056518
p264_L,9.5033054629049e-32,184.10520827148676,0.025734425,0.21028076168867915,0.0507160144678404,0.09557706691586133
p264_M,5.140996643170307e-27,160.69612580335638,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p264_V,1.5231406708917024e-10,76.04189418634216,0.00718347,0.32339533348042937,0.1601313694565448,0.16357005758963925
p265_C,1.9642888930889103e-06,52.91834136248666,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
p265_SGT,8.842211107926835e-07,54.946743094236126,1.0,0.06960238492900296,0.14318881474281872,0.40426373322394055
